"d_code","j_code","flow1_tot","flow2_tot"
11530790,1117069010016,102387.0574,140001.8569
11530790,1117069010017,62638.8809,105808.2967
11530790,1117069010018,78430.4649,80780.3994
11530790,1117069010019,187889.4398,123262.9017
11530790,1117069010020,124888.1947,120132.4884
11530790,1117069010021,109761.0756,189517.7108
11530790,1117069010301,68381.7972,141292.5704
11530790,1117069010401,176588.6161,218272.2265
11530790,1117069010402,81159.3958,143586.2873
11530790,1117069010403,127459.2512,168068.9702
11530790,1117069010404,85097.2551,181501.5007
11530790,1117069010405,160729.0358,253995.8555
11530790,1117069010406,85741.3411,180529.4955
11530790,1117069010901,77477.1281,124013.5377
11530790,1117069020001,178388.9815,145006.0107
11530790,1117069020002,402764.045,322626.2872
11530790,1117069020003,180621.5332,148060.0538
11530790,1117069020004,68473.0757,86696.3518
11530790,1117069020005,210132.5781,194645.1553
11530790,1117069020006,42487.3029,104292.1394
11530790,1117069020007,81727.6104,118990.861
11530790,1117069020008,40172.3733,80306.9802
11530790,1117069020009,411469.5525,325554.6804
11530790,1117069020010,202585.2138,142105.0061
11530790,1117069020011,107721.1893,146367.0627
11530790,1117069020012,138866.4481,141139.9463
11530790,1117069020013,105216.1843,207906.5657
11530790,1117069020014,53987.6866,114107.3925
11530790,1117069020015,72228.5843,84892.6928
11530790,1117069020016,64065.6858,77290.0273
11530790,1117069020017,52072.467,50219.3495
11530790,1117069020501,16524.5407,48621.551
11530790,1117069030001,371131.9334,189633.7686
11530790,1117069030002,570604.3069,358627.9212
11530790,1117069030003,110599.3213,186154.324
11530790,1117069030004,288698.4641,375868.0962
11530595,1.11707e+12,543781.9361,593276.5989
11530595,1117070010001,237972.6909,191020.7049
11530595,1117070010002,592754.3563,447749.6921
11530595,1117070010003,588848.2702,901297.0695
11530595,1117070010004,294755.8879,381729.3898
11530595,1117070010005,94553.3349,182893.8557
11530595,1117070010006,35037.159,45779.9928
11530595,1117070010007,82173.3013,75667.2608
11530595,1117070010008,11891.7183,48058.7656
11530595,1117070010009,423279.7437,314377.194
11530595,1117070010010,54482.9043,68912.3241
11530595,1117070010011,66387.6443,162211.0011
11530595,1117070010012,139342.3182,90054.2126
11530595,1117070010013,167760.8031,308054.2751
11530595,1117070010014,71102.2096,61442.7033
11530595,1117070010015,503720.5227,308035.8214
11530595,1117070010016,55573.4622,69180.9992
11530595,1117070010017,17053.2818,35779.4867
11530595,1117070010018,109400.2317,77109.2518
11530595,1117070010019,27677.9465,21669.9289
11530595,1117070010020,117650.6741,292670.0488
11530530,1.117071e+12,1505793.0456,1376859.0404
11530530,1117071010001,363900.1467,47722.089
11530530,1117071020001,1279863.0935,785693.9122
11530530,1117071020002,99238.6747,78326.2125
11530530,1117071020003,119675.4375,100386.5144
11530530,1117071020004,120008.4877,141514.2309
11530530,1117071020005,60425.5473,90108.7602
11530530,1117071020101,76400.7751,107262.2319
11530530,1117071020102,45285.922,103136.8948
11530530,1117071020103,99450.82,175091.9661
11530530,1117071020201,37824.3764,83654.9497
11530530,1117071030001,1381537.8625,744631.0555
11530530,1117071030101,109509.9502,185678.8196
11530530,1117071040001,317859.505,243734.18
11530530,1117071040002,209977.6511,143463.4512
11530530,1117071040101,32618.2812,101064.7753
11530530,1117071050001,52417.0921,118318.634
11530530,1117071050002,273825.7563,233573.3788
11530530,1117071050003,48504.0904,50059.5364
11530530,1117071050004,60301.6465,105863.3589
11530530,1117071050005,46509.899,68568.4635
11530530,1117071050006,112587.4768,50257.4388
11530530,1117071050007,55343.4166,105671.4816
11530530,1117071050008,253554.8189,202068.9226
11530530,1117071050201,39403.6882,102797.3765
11530530,1117071050202,11495.3505,43095.0889
11530530,1117071060001,75856.3168,134234.5933
11530530,1117071060002,411356.0132,361116.8628
11530530,1117071060003,33072.7074,77728.5796
11530530,1117071060004,127532.3385,160862.6748
11530530,1117071060005,45350.1322,90316.8672
11530530,1117071060006,153608.3127,255273.4221
11530530,1117071060007,238623.5952,173345.5207
11530530,1117071060008,116455.3341,188461.6532
11530530,1117071060009,91337.8532,104892.6022
11530530,1117071060101,64882.5894,124027.7317
11530530,1117071070001,59067.7338,68073.7482
11530530,1117071070002,736249.1062,501921.3975
11530530,1117071070003,191714.1404,254390.3829
11530530,1117071070004,71559.5663,104433.7193
11530530,1117071070005,267123.8221,374510.2949
11530530,1117071080001,150887.7743,205695.9467
11530530,1117071080002,70144.0647,54271.7436
11530530,1117071080003,107068.0965,104976.247
11530530,1117071080004,191953.8358,325077.3441
11530530,1117071090001,23900.5827,46973.687
11530530,1117071090002,62875.7227,102836.5548
11530530,1117071090003,45761.3089,89100.3602
11530530,1117071090004,73590.3357,97603.6591
11530530,1117071090005,186840.4193,125918.2482
11530530,1117071090006,137948.7202,124397.9446
11530530,1117071090007,495096.0948,393874.0918
11530530,1117071090008,123137.294,75026.3312
11530530,1117071090009,76576.5151,79078.3125
11530530,1117071090010,73877.0202,62340.5999
11530740,1.117072e+12,1513154.8708,1525357.2208
11530740,1117072010001,135872.3201,71568.5813
11530740,1117072010002,45240.8744,65647.6754
11530740,1117072010003,92994.1797,112839.8276
11530740,1117072010004,352073.2752,311098.6568
11530740,1117072010005,121787.1225,92677.096
11530740,1117072010006,57129.1356,71504.6524
11530740,1117072010007,290557.5951,312741.67
11530740,1117072020001,71975.8408,143824.8863
11530740,1117072020002,106384.529,102257.0012
11530740,1117072020003,102228.4231,117487.3605
11530740,1117072020004,64005.6246,103910.627
11530740,1117072020005,65718.1803,96561.0082
11530740,1117072020006,165374.4651,214153.6436
11530740,1117072020007,69857.6891,74969.9761
11530740,1117072020008,72381.3942,99712.0423
11530740,1117072020009,84511.9821,119860.7751
11530740,1117072020010,103442.7805,170449.9942
11530740,1117072020011,94811.46,83033.6047
11530740,1117072020012,71364.0367,72449.9252
11530740,1117072020101,89308.4864,181410.2491
11530740,1117072020501,70821.0911,129987.3481
11530740,1117072030001,76575.555,131705.3546
11530740,1117072030002,197796.5732,154430.1087
11530740,1117072030003,100662.9814,153641.2451
11530740,1117072030004,132334.5746,174897.6149
11530740,1117072030005,222355.6675,174114.324
11530740,1117072030101,76027.2201,143253.8891
11530740,1117072030201,28839.3047,68017.2706
11530740,1117072030202,10533.0483,39945.8492
11530740,1117072040001,1228403.8437,716968.5991
11530740,1117072050001,407996.9073,186094.7188
11530740,1117072050002,37692.2678,71661.8338
11530740,1117072050003,40208.3613,55825.1842
11530740,1117072050004,40815.6922,57851.0317
11530740,1117072050005,181943.7814,99378.9379
11530740,1117072050006,305765.7108,860969.1798
11530740,1117072050007,224564.465,204457.1453
11530740,1117072050008,57651.948,75998.76
11530740,1117072050009,31424.0331,48856.036
11530740,1117072050010,129949.3937,91737.1744
11530740,1117072050011,37991.4678,63694.4008
11530740,1117072050012,85509.9653,100542.7195
11530740,1117072050013,44161.5194,79255.2024
11530740,1117072050101,89076.777,136235.4437
11530740,1117072050102,127377.3452,189425.4476
11530740,1117072050103,90923.9588,143373.8615
11530740,1117072050104,126156.0856,216543.2434
11530740,1117072050105,222899.1458,150568.7963
11530740,1117072050201,35885.1037,91587.3962
11530740,1117072060001,578032.2417,270007.0697
11530740,1117072060002,806581.2242,247208.2973
11530740,1117072060101,95459.3552,187635.842
11530740,1117072060201,137581.4086,194465.3844
11530740,1117072060202,104808.6681,163485.5237
11530740,1117072060301,31399.3561,39381.7814
11530740,1117072060401,59765.1476,76925.9686
11530740,1117072060402,11698.5584,24580.0674
11530740,1117072060403,26162.8577,71399.2914
11530740,1117072060404,12409.7114,35784.9806
11530740,1117072060405,24364.5982,68695.4437
11530740,1117072060406,6586.8884,9150.3497
11530740,1117072060407,38443.2997,92320.9752
11530740,1117072060408,777163.6621,781111.522
11530740,1117072060409,19571.1778,49772.1993
11530740,1117072060410,13075.4683,40267.4355
11530740,1117072060411,11340.1749,31286.1597
11530740,1117072060412,14883.5455,37720.9438
